PID,ZIPCODE,OWN_OCC,AV_TOTAL,LAND_SF,YR_BUILT,YR_REMOD,LIVING_AREA,NUM_FLOORS,STRUCTURE_CLASS,R_BLDG_STYL,R_ROOF_TYP,R_EXT_FIN,R_TOTAL_RMS,R_BDRMS,R_FULL_BTH,R_HALF_BTH,R_BTH_STYLE,R_KITCH,R_KITCH_STYLE,R_HEAT_TYP,R_AC,R_FPLACE,R_EXT_CND,R_OVRALL_CND,R_INT_CND,R_INT_FIN,R_VIEW
2010544001,2132,Y,314000,4550,1950,0,1075,1,R,CP,G,M,6,3,1,0,S,1,S,W,N,1,A,A,A,N,A
1810467000,2136,Y,529000,25781,1905,2003,2982,2,R,CV,G,M,10,4,2,0,M,1,M,W,N,2,A,A,A,N,A
1803970001,2136,Y,272500,3200,1900,1999,1802,2,R,CL,G,A,7,4,1,0,S,1,M,W,N,0,A,A,A,N,A
1807239000,2131,Y,264400,2977,1920,2004,1159,1.5,R,CP,G,M,5,2,1,1,S,1,M,F,N,0,A,A,A,N,A
1808674000,2136,Y,361900,5000,1941,0,1338,1.5,R,CP,G,M,6,4,1,0,S,1,S,F,N,0,G,A,A,N,A
2007938000,2132,Y,472400,4000,1940,2016,1368,2,R,CL,G,M,7,3,1,1,S,1,M,W,C,1,G,G,G,N,A
1402261000,2124,Y,328500,5000,1890,2008,2444,2,R,CL,G,F,10,6,1,1,M,1,S,W,N,0,A,A,A,N,A
1810617000,2136,Y,244500,5000,1910,0,1500,1.5,R,CV,G,A,7,3,1,0,S,1,S,W,N,0,A,A,A,N,A
2006966000,2132,Y,463400,5254,1950,0,1306,1.5,R,CP,G,M,7,4,1,1,S,1,S,F,C,1,A,A,A,N,A
1604987000,2124,N,400300,4064,1925,0,1520,2,R,CL,H,W,7,4,2,0,S,1,M,W,N,0,A,A,A,N,A
2001222000,2131,Y,495500,4487,1920,0,1614,2,R,CL,G,M,9,5,2,0,S,1,S,F,C,0,A,A,A,N,A
1812706000,2136,Y,328200,8842,1900,1992,1748,2,R,CV,G,M,8,2,1,1,S,1,S,S,N,0,A,A,A,N,A
1703273000,2124,Y,373800,5554,1950,0,1400,2,R,CL,G,M,7,3,1,1,S,1,S,W,N,1,A,A,A,N,G
1804486000,2136,Y,327500,4660,1910,0,1624,2,R,CL,M,W,8,4,1,0,S,1,S,F,N,0,A,A,A,N,A
1902342000,2130,Y,710100,8579,1953,0,1746,1,R,RN,G,F,7,3,2,0,M,1,M,W,C,1,A,A,A,N,A
2006469000,2132,Y,954500,12137,1915,2013,3462,2.5,R,CL,H,F,11,6,3,0,M,1,S,W,C,1,A,A,G,N,A
1403052000,2124,Y,266200,4000,1935,2005,1903,2,R,CL,G,M,9,3,1,0,S,1,S,W,N,0,A,A,A,N,A
2009369000,2132,Y,402000,5540,1952,0,1265,1.5,R,CP,G,W,6,3,1,1,S,1,S,F,N,1,A,A,A,N,A
1403258030,2124,Y,251400,2733,1991,0,1438,2,R,SD,G,M,6,3,2,0,M,1,M,W,N,0,A,G,G,N,A
2003531000,2132,Y,332200,4275,1935,0,905,1,R,BW,G,M,6,2,1,0,S,1,S,W,N,0,A,A,A,N,A
1807309006,2136,Y,312900,4974,1966,0,1318,1.5,R,CP,G,M,6,3,1,1,S,1,S,W,N,0,A,A,A,N,A
1810317000,2136,Y,481500,9932,1910,2015,2276,2,R,CV,G,M,8,5,2,0,M,1,M,W,N,0,A,G,G,N,A
2011229000,2132,Y,434800,3200,1914,2015,1506,1.5,R,CP,G,W,7,3,1,1,M,1,M,F,C,0,G,G,G,N,A
1903460000,2131,Y,278200,3872,2003, ,1423,2,R,SD,G,F,6,3,1,1,M,1,M,W,N,0,A,A,G,N,A
2002825000,2132,Y,537600,5500,1907,2007,1984,2.5,R,CL,G,M,8,4,2,1,M,1,M,F,C,0,A,A,G,N,A
1902443000,2130,N,1065100,15918,1938,0,2272,2,R,CL,G,W,10,4,2,1,S,1,S,W,N,2,G,G,G,N,A
1807377000,2136,Y,519200,5500,2008, ,2406,2,R,CL,G,M,6,3,2,1,M,1,M,F,C,1,G,G,G,N,A
2012047000,2132,Y,341900,6000,1960, ,1726,1,R,RR,G,M,5,3,1,1,S,1,S,W,N,0,A,A,A,N,A
1807879000,2136,Y,454900,6240,2007, ,1710,2,R,CL,G,F,6,3,1,1,M,1,M,F,C,0,A,G,G,N,A
1904164000,2131,Y,471800,6985,1902,0,1566,2,R,CL,G,M,7,3,1,0,S,1,S,E,N,0,A,A,A,N,A
2007390000,2132,Y,462800,4750,1910,0,1771,1.5,R,BW,H,W,7,3,1,0,S,1,S,W,N,1,A,A,A,N,A
2007519000,2132,Y,689800,7731,1989,0,2318,2,R,CL,G,M,8,4,2,1,M,1,M,P,N,0,A,G,G,N,A
1804280000,2136,Y,449400,8309,1950,2004,1345,1,R,CP,G,M,8,4,1,1,M,1,M,W,N,2,G,G,G,N,A
1811580000,2136,Y,465700,4690,1870,2013,2972,2,R,CL,G,F,12,5,2,0,M,1,M,W,N,1,A,G,G,N,A
1904963000,2130,Y,488700,4500,1915,0,1538,2,R,CL,G,M,7,3,1,1,M,1,M,W,N,1,G,A,A,N,A
2007926000,2132,Y,375100,4800,1928,0,1303,2,R,CL,G,M,6,3,1,1,S,1,S,W,N,0,A,A,A,N,A
1601271000,2124,N,465000,11884,1910,0,3918,3,R,CV,M,F,11,7,3,2,N,1,S,W,N,0,F,F,A,N,A
2000689000,2131,Y,574000,5459,1920,0,2107,2,R,CL,G,M,10,6,1,1,M,1,S,W,N,1,A,A,G,N,A
1810223000,2136,Y,417700,9775,1900,0,1708,2,R,CL,M,W,7,3,2,1,S,1,S,W,N,0,A,A,A,N,A
1803842000,2136,Y,317500,3560,1935,0,1320,2,R,CL,G,A,7,3,1,0,S,1,S,W,N,1,G,A,A,N,A
1903831000,2131,Y,515300,6280,1910,0,1898,2,R,CL,H,M,8,4,1,1,S,1,M,W,N,0,A,A,A,N,A
1809376010,2136,Y,431700,5042,1999, ,1470,2,R,CL,G,M,6,3,2,1,M,1,M,F,C,0,G,G,G,N,F
1812647000,2136,Y,354800,5000,1930,0,1232,2,R,CL,H,M,9,3,1,1,S,1,S,W,N,0,A,A,A,N,A
2010209000,2132,Y,405700,4342,1964,0,1596,2,R,CL,G,W,7,4,1,1,N,1,N,W,N,1,A,A,A,N,A
2006961000,2132,N,562600,5050,1898,0,2389,2.5,R,CL,G,M,9,5,1,1,S,1,S,W,N,0,A,A,A,N,A
1808515016,2131,Y,442100,17531,1960,0,1734,2,R,CL,G,M,7,4,2,0,S,1,S,W,N,2,A,A,A,N,A
1604431000,2124,N,436000,3375,1926,1992,1686,2,R,CL,G,A,7,4,1,1,S,1,S,W,N,1,A,A,A,N,A
2008181000,2132,Y,388900,4000,1910,0,1318,2,R,CL,G,M,6,3,1,1,S,1,S,W,N,1,A,A,A,N,A
2005364000,2131,Y,462400,4100,1925,0,1704,2,R,CL,G,A,7,4,1,1,N,1,N,W,N,0,A,A,A,N,A
1603213000,2124,Y,370100,3200,1900,0,1332,2,R,CL,H,W,8,3,1,1,S,1,S,F,N,1,A,A,A,N,A
1901977005,2130,Y,725800,3678,1950, ,1820,2,R,CL,H,B,6,3,1,2,S,1,S,W,N,0,A,A,A,N,A
2002239000,2132,Y,815700,15690,1890,2014,3340,2.5,R,CL,G,W,11,6,3,0,M,1,M,F,N,1,A,A,A,N,A
1806379000,2131,Y,399700,4992,1955,1975,1268,2,R,CL,G,M,6,3,1,1,S,1,S,F,N,1,A,A,A,N,A
2010214000,2132,Y,436400,4802,1959,1991,2160,2,R,CV,G,M,7,4,2,0,S,1,S,W,N,0,A,A,A,N,A
1701004000,2124,Y,524200,7194,1910,2006,2369,2.5,R,CL,G,M,8,3,2,1,S,1,S,W,C,1,A,A,A,N,A
2000747000,2131,Y,471400,4250,1910,1998,1655,1.5,R,BW,L,W,7,3,2,0,M,1,S,W,N,1,A,A,A,N,A
1808140000,2136,N,368800,11840,1910,0,1808,2,R,CL,G,M,8,3,1,0,S,1,S,W,N,0,A,A,A,N,A
1704573000,2124,Y,368000,5250,1910,0,1540,2,R,CL,G,W,6,3,1,0,M,1,M,W,N,0,A,A,A,N,A
1902370000,2130,Y,835300,12070,1939,0,1728,2,R,CL,G,W,7,4,1,1,S,1,S,W,N,1,G,G,G,N,A
2003298000,2132,Y,338300,4674,1960,0,1092,1,R,BW,H,M,5,2,1,0,S,1,S,W,N,1,A,A,A,N,A
1812325074,2136,Y,289500,5918,1955,0,1781,1,R,RR,G,M,7,3,1,1,S,1,S,F,N,0,A,A,A,N,A
2009707000,2132,Y,497000,5418,1925,2016,1514,2,R,CL,G,M,9,5,2,2,M,1,M,W,C,0,G,G,G,N,A
1902305000,2130,Y,596200,7731,1920,2012,1444,2,R,CL,H,M,7,3,2,0,S,1,S,W,N,1,A,A,G,N,A
2006375000,2132,Y,392100,4815,1935,0,1248,2,R,CL,G,M,6,3,1,0,S,1,S,W,N,1,A,A,A,N,A
2002191000,2132,Y,686700,5244,1887,2005,2298,2,R,CL,G,F,9,4,1,1,M,1,M,F,C,1,A,G,G,N,A
2005366000,2131,N,470000,4800,1920,0,1700,2,R,CL,H,M,7,3,1,0,S,1,S,F,N,0,A,A,A,N,A
2009432004,2132,Y,390700,3649,1960,0,1488,2,R,CL,G,W,7,4,1,1,S,1,S,W,N,1,A,A,A,N,A
1808414000,2136,N,319700,5111,1940,0,1019,1,R,CP,G,M,7,3,1,0,S,1,S,W,N,1,A,A,A,N,A
1803601000,2136,Y,257400,2703,1960,0,1296,2,R,CL,G,M,6,3,1,1,S,1,S,W,N,1,A,A,A,N,A
1903245000,2131,Y,342300,3654,1955,0,1450,2,R,CL,G,A,7,4,1,1,S,1,S,W,N,1,A,A,A,N,A
2010527000,2132,Y,339100,6000,1950,0,1198,1,R,RN,G,M,5,2,1,1,S,1,S,W,N,0,A,A,A,N,A
1803858006,2136,Y,317600,4400,1955,0,1210,1,R,CP,G,M,6,3,1,1,M,1,M,F,N,1,A,A,A,N,A
1812221000,2136,Y,409100,6000,1960,1999,1780,1.5,R,CP,G,W,6,3,1,2,S,1,M,W,N,1,G,G,G,N,A
2008770001,2132,Y,363200,5867,1954,0,820,1,R,RN,G,M,8,4,1,1,S,1,S,F,N,0,A,A,A,N,A
2001115000,2131,Y,661800,5500,2007, ,2432,2,R,CL,G,F,7,4,2,1,M,1,M,F,C,1,G,G,G,N,A
1601843000,2124,Y,553300,5215,1890,0,2769,2,R,VT,G,M,11,5,2,1,S,1,S,W,N,2,A,A,A,N,A
1811301000,2136,Y,364000,6404,1940,0,1216,2,R,CL,H,W,6,3,1,0,S,1,S,W,N,1,G,A,A,N,A
1804544000,2131,N,555900,11909,1935,0,2196,2,R,CL,G,W,9,3,1,1,S,1,N,F,N,0,A,A,A,N,A
1903459000,2131,Y,278200,3872,2003, ,1434,2,R,SD,G,F,6,3,1,1,M,1,M,W,N,0,G,G,G,N,A
1704819000,2124,Y,365500,3401,1890,0,1961,2,R,CL,G,M,6,3,1,1,S,1,S,W,N,0,A,A,A,N,A
2000482000,2131,Y,388600,4400,1961,0,1272,2,R,CL,G,M,7,3,1,1,S,1,S,W,N,2,A,A,A,N,A
1803516001,2136,Y,351000,7520,1945,0,1272,2,R,CV,G,M,6,3,1,1,S,1,S,W,N,0,G,A,A,N,A
2009567000,2132,Y,383300,5508,1950,1980,1020,1,R,BW,G,M,5,3,2,0,S,1,S,W,N,0,A,A,A,N,A
1703283000,2124,Y,362900,6194,1935,0,1291,1.5,R,CP,G,W,6,3,1,1,S,1,S,W,N,1,F,A,A,N,A
1701313001,2124,Y,283900,1485,1900,1996,2082,2,R,CL,G,M,9,5,1,1,S,1,M,W,N,0,A,A,A,N,A
2012057014,2132,Y,417000,6612,1965,0,2086,1,R,RR,G,M,10,4,1,1,S,1,S,W,N,2,A,A,A,N,A
2006863000,2132,Y,443500,5250,1923,0,1423,1.5,R,BW,G,C,5,2,1,1,S,1,S,W,N,1,G,A,A,N,A
1902338000,2130,Y,560700,8480,1945,0,888,1,R,RN,G,W,5,2,1,0,S,1,S,W,N,1,G,G,G,N,A
2009750000,2132,Y,386000,3168,1940,2013,1248,2,R,CL,L,M,7,3,1,1,M,1,M,W,N,1,A,A,A,N,A
2003976000,2132,Y,491000,4738,1937,0,1580,2,R,CL,G,M,7,4,1,2,S,1,S,W,N,1,A,A,A,N,A
1902347025,2130,Y,756700,8969,1963,2003,1500,1,R,RR,G,M,7,3,2,0,S,1,M,W,C,2,G,G,G,N,A
2002035000,2132,Y,668900,10225,1920,0,2870,2,R,CL,H,W,9,4,2,0,S,1,S,W,N,1,A,A,A,N,A
1806190010,2131,Y,256900,1068,1963,0,1064,2,R,RM,G,M,4,2,1,0,S,1,S,F,C,0,A,A,A,N,A
2007775005,2132,Y,502400,5138,1955,0,2071,1.5,R,CP,G,M,7,4,1,1,S,1,M,W,N,1,A,A,A,N,A
1704412000,2124,Y,453400,3944,1941,0,1729,2,R,CL,G,M,8,4,1,1,M,1,M,W,N,1,G,G,G,N,A
1804794002,2131,N,428800,5000,1986,0,1050,2,R,CL,L,F,4,1,1,0,S,1,M,W,N,0,G,G,G,N,A
1601698000,2124,Y,411000,3200,1900,2011,1846,2,R,CL,G,M,5,3,2,1,M,1,M,W,N,0,G,A,A,N,A
1703144000,2124,Y,363100,4125,1925,1950,1992,2,R,CL,H,M,7,4,2,0,S,1,S,W,N,0,A,A,A,N,A
1807276000,2136,Y,344500,5493,1944,0,2007,2.5,R,CL,L,M,8,5,1,0,S,1,S,W,N,0,A,A,G,N,A
1902256000,2130,Y,955200,6886,1958,0,2910,2,R,CL,H,W,9,4,1,2,M,1,M,W,N,2,G,G,G,N,A
1103722000,2130,Y,446600,4350,1962,0,864,1,R,RN,G,M,6,4,2,0,S,1,S,W,C,1,A,A,A,N,A
1804033000,2136,Y,319200,4872,1970,2006,1952,2,R,CL,G,F,7,4,2,1,S,1,S,W,N,0,A,A,A,N,A
1701190000,2124,Y,529300,4800,1910,2000,3076,2.5,R,CL,G,A,13,6,2,1,M,1,M,W,N,1,A,A,A,N,A
2008209000,2132,Y,417600,6325,1950,0,1306,1.5,R,CP,G,M,6,3,1,1,S,1,S,W,N,0,A,A,A,N,A
1001767000,2130,Y,476900,2693,1900,0,1235,2,R,CL,G,M,5,2,1,1,N,1,N,W,N,0,A,A,F,N,A
1904548000,2130,Y,415800,4607,1946,2015,1186,1.5,R,CP,G,W,6,3,1,1,S,1,M,W,N,1,A,A,G,N,A
1809875000,2136,Y,296400,5220,1950,0,832,1,R,CP,G,A,5,2,1,0,S,1,S,W,N,0,A,A,A,N,A
1811384000,2136,Y,293700,4500,1910,0,1171,1.5,R,CP,G,M,5,2,1,0,S,1,S,W,N,0,A,A,A,N,A
2002058000,2132,Y,543500,6081,1930,0,1776,2,R,CL,G,W,7,3,1,1,S,1,S,W,N,1,A,A,A,N,A
1601687000,2124,Y,436300,3200,1900,2011,2114,2,R,CL,G,M,9,5,1,1,M,1,M,W,N,0,A,A,G,N,A
1803493000,2136,Y,318700,6009,1988,0,1685,1,R,RR,G,A,7,4,3,0,S,1,S,W,N,0,A,A,G,N,A
1904479001,2130,Y,428500,6317,1964,0,1283,2,R,CL,G,M,6,3,1,1,S,1,S,W,N,1,G,A,A,N,A
1807314000,2136,Y,376500,7500,1961,0,1318,1.5,R,CP,S,M,8,3,1,1,S,1,S,W,N,0,A,A,G,N,A
1807647000,2136,Y,374100,7570,1920,0,1858,2,R,CL,G,M,8,3,1,0,S,1,S,W,N,0,A,A,A,N,A
1700601000,2124,N,342300,4000,1905,2015,2057,2,R,CL,G,A,7,4,2,0,M,1,M,W,C,0,G,G,G,N,A
2001549000,2131,Y,537500,5500,1920,0,2395,2,R,CL,G,F,8,5,1,1,S,1,S,F,N,1,A,A,A,N,A
2003722000,2132,Y,475200,7240,1950,0,1644,1.5,R,CP,G,M,8,3,1,1,S,1,S,F,N,0,A,A,A,N,A
2004372000,2132,Y,573300,6942,1930,2014,2025,2,R,CL,G,W,6,2,2,1,S,1,M,W,N,1,G,A,A,N,G
1808559000,2136,N,298200,5198,1940,1970,871,1,R,BW,H,W,5,2,1,0,S,1,M,F,N,0,A,A,A,N,A
1808295006,2136,Y,344600,5005,1960,0,1224,1.5,R,CP,G,M,7,3,1,1,S,1,S,W,N,0,A,A,A,N,A
1903142000,2131,Y,465400,3863,1900,0,1956,2,R,CL,G,W,7,3,1,1,S,1,S,W,N,1,A,A,A,N,A
1809719000,2136,Y,348700,6000,1960,2015,1067,1,R,RN,G,W,5,3,2,0,S,1,S,W,N,1,G,A,A,N,A
1704918000,2124,Y,621800,7500,1890,2016,2978,2,R,SD,M,F,9,5,2,1,M,1,M,W,N,1,A,A,A,N,A
2006755000,2132,Y,380600,6604,1936,2014,1403,1.5,R,CP,G,M,6,3,1,1,M,1,N,W,N,1,A,A,F,N,A
1701835000,2124,Y,376100,3543,1890,2003,2571,2.5,R,CL,G,M,11,5,2,1,M,2,M,W,N,0,A,A,A,N,A
2011730000,2132,Y,440600,5005,1996,0,1680,2,R,CL,G,M,6,3,2,1,M,1,M,F,C,1,A,A,A,N,F
1903771000,2131,Y,475640,4200,1920,2015,1344,2,R,CL,G,W,8,3,1,1,M,1,M,W,N,0,G,G,G,N,A
1402100000,2124,N,333200,4456,1900,0,2023,2,R,CL,G,M,13,4,2,0,S,1,S,W,N,0,A,A,A,N,A
1904972000,2130,Y,537200,3840,1932,2010,1636,2,R,CL,L,M,9,4,1,1,M,1,M,W,N,0,G,G,G,N,A
2000225000,2131,Y,401600,2484,1920,0,1519,2,R,CL,G,F,8,3,2,0,M,1,M,F,N,0,A,A,A,N,A
2001032000,2131,Y,502800,4800,1920,0,2004,2,R,CL,G,M,6,3,2,1,M,1,M,W,N,0,A,A,A,N,G
2008750000,2132,Y,442400,10847,1925,0,1201,1,R,CP,G,F,7,2,2,0,S,1,S,W,C,0,A,A,A,N,A
2010038000,2132,Y,357500,4000,1964,0,1188,1,R,RN,G,M,5,3,1,0,S,1,S,F,C,1,A,A,A,N,A
2006631000,2132,Y,650700,4781,1921,0,1915,2,R,CL,H,M,8,4,1,1,M,1,M,W,N,1,G,G,G,N,A
1703273016,2124,Y,448700,5042,1945,0,1560,2,R,CL,G,W,7,3,2,1,M,1,M,W,N,1,A,A,A,N,G
1812808000,2136,Y,304500,4225,1955,0,1238,1,R,CP,G,W,6,2,1,0,S,1,S,F,N,1,A,A,A,N,A
2001891002,2132,Y,464900,9312,1959,0,1232,1,R,RN,G,W,7,3,1,1,S,1,M,W,N,1,A,A,A,N,A
1808685000,2136,Y,337800,4684,1950,2007,1584,2,R,CL,G,M,7,4,2,0,S,1,S,W,N,1,A,A,A,N,A
2001125000,2131,Y,337000,3080,1960,1999,1170,2,R,CL,G,M,6,3,1,1,S,1,S,W,N,1,A,A,A,N,F
1808149000,2136,Y,313600,8462,1910,0,1432,1.5,R,CV,G,M,7,4,1,0,N,1,N,F,N,0,A,A,A,N,A
2009472000,2132,N,507500,17500,1890,0,1666,2,R,CL,G,F,8,3,1,0,N,1,S,F,N,0,A,A,A,N,A
1900172000,2130,Y,699400,5554,1923,0,1734,2,R,CL,M,M,7,3,1,0,S,1,S,F,N,0,A,A,G,N,A
2000713000,2131,Y,570100,9920,1930,0,1800,2,R,CL,L,M,7,3,1,0,S,1,S,W,N,1,G,G,A,N,A
2009439010,2132,Y,420700,5529,1955,0,1306,1.5,R,CP,G,W,6,3,2,0,M,1,M,W,N,1,A,A,A,N,A
2009518000,2132,Y,499500,9451,1900,1973,1382,1.5,R,CL,G,M,8,4,1,1,S,1,S,W,C,1,A,A,G,N,A
1603028000,2124,Y,593400,7000,1910,2013,2769,2,R,CL,H,M,8,4,4,1,M,1,M,W,N,0,A,G,G,N,A
2010019000,2132,N,724100,4624,1974,2004,2656,2,R,CL,G,S,10,4,2,2,M,1,M,F,C,0,A,G,G,N,A
1807480000,2136,Y,358000,3200,1930,2004,1350,2,R,CL,G,M,6,3,1,1,S,1,M,W,N,1,G,A,G,N,A
2010556001,2132,Y,465000,5590,1964,1994,1869,2,R,CL,G,M,9,3,1,1,S,1,S,W,C,1,A,A,A,N,A
1904034000,2131,N,607900,8452,1942,2000,1470,2,R,CL,G,M,7,3,1,1,M,1,M,W,C,0,G,G,G,N,A
1600785000,2124,Y,343200,4344,1910,0,1882,2,R,CL,G,M,8,5,1,0,S,1,S,W,N,0,A,A,A,N,F
2004160000,2132,Y,569000,9025,1930,2016,1804,2,R,CL,G,W,9,4,1,1,S,1,M,W,N,1,A,A,A,N,A
2010086000,2132,Y,387700,5113,1960,0,1056,1,R,CP,G,M,6,2,2,0,S,1,M,F,C,1,A,A,A,N,A
1810868000,2136,Y,435500,9199,1969,0,2062,1,R,RR,H,M,6,3,2,1,S,1,S,F,C,1,A,A,A,N,A
2005136000,2131,Y,633700,5021,1986,2011,1828,2,R,CL,G,M,13,4,2,1,S,2,M,W,C,1,G,G,G,N,A
2009714005,2132,Y,370900,5798,1940,1990,1056,2,R,CL,L,M,6,3,1,0,S,1,S,F,N,0,A,A,G,N,A
1500876000,2124,Y,280000,3575,1940,0,2030,2,R,CL,G,M,9,5,1,1,S,1,S,F,N,0,A,A,A,N,A
2001911000,2132,Y,684800,11110,1932,2013,1724,2,R,CL,G,M,8,3,2,1,M,1,M,W,C,1,G,G,G,N,A
2006611001,2132,Y,726800,8102,1943,1997,2050,2,R,CL,G,W,9,5,2,1,M,1,M,W,N,1,A,A,A,N,A
1403780000,2124,Y,258700,2851,1950,0,952,2,R,RE,G,M,5,3,1,1,S,1,S,F,C,0,A,A,A,N,A
1902474000,2130,Y,894000,7840,1960,0,2743,1,R,RN,H,W,5,2,1,1,M,1,M,W,N,1,G,G,G,N,E
2007119000,2132,Y,469700,7000,1912,0,2430,2,R,CL,G,F,8,4,1,1,S,1,S,W,N,1,A,A,F,N,A
2010590000,2132,Y,481400,6433,1947,1996,2322,1.5,R,BW,G,M,9,5,2,0,S,1,S,F,C,2,A,A,A,N,A
1903072000,2131,Y,358100,2000,1920,0,1494,2,R,CL,G,M,10,5,1,0,S,1,S,W,N,0,A,A,A,N,A
1806873000,2136,Y,380200,9405,1963,0,1198,1,R,CP,G,M,4,2,1,0,S,1,S,F,N,1,A,A,G,N,A
2003841000,2132,Y,598300,4545,1935,2002,2337,2,R,CL,G,W,8,3,1,1,M,1,M,W,N,1,A,G,G,N,A
2008030000,2132,Y,374800,5000,1925,0,1167,1,R,BW,H,M,6,2,1,0,S,1,S,W,N,0,A,A,A,N,A
2008468000,2132,Y,363100,4000,1920,2002,1310,1,R,BW,G,M,5,2,1,0,M,1,S,W,C,0,A,A,A,N,A
2004263000,2132,Y,535600,6116,1938,0,1530,2,R,CL,G,M,7,3,1,1,S,1,M,W,N,2,A,A,A,N,G
2008890000,2132,Y,449500,6500,1910,0,1670,2,R,CL,G,M,7,3,1,1,S,1,S,W,N,0,A,A,A,N,A
1812847000,2136,N,375200,7500,1900,0,1648,2,R,CL,G,A,8,4,2,0,N,1,N,F,N,0,A,A,A,N,A
1903087000,2131,N,452300,4390,1905,0,1819,2,R,CL,G,M,6,2,1,1,S,1,S,W,C,1,A,A,A,N,A
2003260000,2132,Y,477000,8612,1880,0,2203,2,R,CL,G,F,9,3,1,1,N,1,S,W,N,0,F,A,A,N,A
2003619002,2132,Y,578600,6500,1957,2012,2280,2,R,CL,G,M,12,5,2,1,M,1,M,W,N,1,G,A,A,N,A
1812269010,2136,Y,377000,11360,1954,2009,2018,1,R,RR,G,M,7,3,2,1,M,1,M,F,N,0,A,A,A,N,A
1902343001,2130,N,601464,23000,1920,2001,2310,2,R,CL,H,S,10,5,2,0,M,1,M,F,N,1,G,G,G,N,G
1804531000,2131,N,493800,4000,1910,2011,1795,2,R,CL,G,M,6,3,1,1,S,1,M,F,N,0,A,A,G,N,A
1812268049,2136,Y,282400,5242,1950,0,1781,1,R,RR,G,M,7,3,1,0,S,1,S,F,N,0,A,A,A,N,A
2004056000,2132,Y,552800,5000,1926,2014,1580,2,R,CL,G,M,9,3,1,1,M,1,M,W,N,0,A,G,G,N,A
1102550000,2130,Y,326300,2240,1910,0,808,1.5,R,CP,G,A,5,3,1,0,S,1,S,W,N,0,A,A,A,N,A
2004196000,2132,Y,540200,5300,1920,0,1848,2,R,CL,G,B,8,3,1,1,N,1,S,W,N,1,A,A,A,N,A
2010446002,2132,Y,373900,4842,1962,0,1197,1.5,R,CP,S,F,5,3,1,0,S,1,S,W,N,1,A,A,A,N,A
2006722000,2132,Y,800100,6500,1910,2006,2954,2,R,CL,G,W,8,4,1,1,S,1,M,F,C,2,A,A,G,N,A
2004266000,2132,Y,499600,6097,1926,0,1756,2,R,CL,G,M,8,4,1,1,S,1,S,E,N,1,A,A,A,N,G
1403758000,2124,Y,278000,4770,1919,0,1410,2,R,CL,G,M,7,4,1,1,S,1,S,W,N,0,G,A,A,N,A
1811946000,2136,Y,363900,5000,1900,1960,1538,2,R,CL,G,M,7,3,1,0,M,1,S,W,N,0,A,A,A,N,A
1701020000,2124,Y,689100,11946,1910,0,3896,2,R,VT,H,F,10,4,3,1,M,1,M,W,N,5,A,A,A,N,A
1810986000,2136,N,726800,20956,1886,1996,3565,2,R,CL,G,W,14,3,2,1,M,1,M,W,N,1,G,G,G,N,A
1904422000,2131,Y,368000,3252,1940,0,1232,1,R,BW,H,W,6,2,1,0,N,1,S,W,N,1,A,A,A,N,A
2003619003,2132,Y,434500,6484,1954,0,1274,2,R,CL,G,F,6,3,1,1,S,1,S,W,N,0,A,A,A,N,A
2003789000,2132,Y,631000,6210,1938,2008,2316,2,R,CL,G,M,6,3,2,1,S,1,M,W,C,1,A,A,G,N,A
2005692000,2131,Y,467000,5115,1965,0,1486,2,R,CL,G,W,6,3,1,1,S,1,S,W,N,1,A,A,A,N,A
2010181000,2132,Y,568800,4565,1945,2006,2594,2,R,CL,H,M,9,6,2,1,M,1,M,F,C,0,A,A,A,N,A
1001916000,2130,Y,618300,2800,1910,0,1694,2,R,CL,G,M,8,4,2,1,M,1,M,W,N,0,A,A,A,N,A
2000071000,2131,Y,442100,5500,1910,0,1739,2,R,CL,G,M,7,4,1,0,S,1,S,F,N,1,A,A,A,N,A
1902663000,2130,Y,895100,6000,1922,1989,3005,2.5,R,CL,L,F,11,4,2,1,S,1,S,W,C,1,G,G,G,N,A
1900174000,2130,Y,651800,5208,1910,0,1912,2,R,CL,G,A,8,4,1,1,S,1,S,W,N,0,A,A,A,N,A
1001776000,2130,Y,674000,4800,1905,0,1726,2,R,CL,H,M,8,4,1,1,N,1,S,W,N,0,A,A,A,N,A
1808455000,2136,Y,389600,5429,1955,0,1113,1,R,RN,G,W,7,4,2,0,M,1,M,F,N,1,A,A,G,N,A
1702778000,2124,N,339900,7500,1900,1985,1379,1.5,R,CL,G,M,8,5,2,0,S,1,S,W,N,0,A,A,A,N,A
1807663000,2136,Y,362400,3570,1910,1997,2745,2,R,CL,G,M,7,3,1,1,S,1,S,W,N,1,A,A,A,N,A
2004618000,2131,Y,473100,3800,1910,2012,2146,2,R,CL,G,M,7,3,2,0,M,1,S,W,N,1,A,A,A,N,A
1902354010,2130,Y,770000,9059,1954,1960,2018,1,R,RR,G,F,8,3,2,0,S,1,S,W,N,1,A,G,G,N,A
1905032000,2130,Y,479600,3560,1913,0,1396,2,R,CL,L,S,7,3,1,1,M,1,M,F,C,1,A,A,G,N,A
1604684000,2124,Y,455200,3705,1931,0,1335,1.5,R,BW,G,M,6,3,1,0,S,1,M,F,N,0,G,A,G,N,A
1702187000,2124,Y,280400,4961,1900,0,2206,2,R,CL,G,M,8,4,1,0,S,1,S,W,N,0,A,A,A,N,A
